stock,minute,side,twap_price,adaptive_price,improvement,chosen_time,chosen_regime,chosen_reason,pred_regret
MSFT,1900-01-01 13:45:00,SELL,30.37,30.37,0.0,13:45:52.000,1,global_ridge_trigger,-0.0015442744849540196
MSFT,1900-01-01 13:46:00,SELL,30.38,30.37,-0.00999999999999801,13:46:43.105,1,global_ridge_trigger,-0.0015368577542443779
MSFT,1900-01-01 13:47:00,SELL,30.36,30.37,0.010000000000001563,13:47:42.988,1,global_ridge_trigger,-0.0016407844356083195
MSFT,1900-01-01 13:48:00,SELL,30.36,30.37,0.010000000000001563,13:48:37.797,1,global_ridge_trigger,-0.003726994133121095
MSFT,1900-01-01 13:49:00,SELL,30.36,30.35,-0.00999999999999801,13:49:32.550,1,global_ridge_trigger,-0.0016649326946401172
MSFT,1900-01-01 13:50:00,SELL,30.36,30.36,0.0,13:50:54.431,1,global_ridge_trigger,-0.0015309958943211383
MSFT,1900-01-01 13:51:00,SELL,30.37,30.39,0.019999999999999574,13:51:29.125,1,global_ridge_trigger,-0.0018572055875730603
MSFT,1900-01-01 13:52:00,SELL,30.4,30.41,0.010000000000001563,13:52:36.340,1,global_ridge_trigger,-0.0015189299789783867
MSFT,1900-01-01 13:53:00,SELL,30.41,30.43,0.019999999999999574,13:53:42.074,1,global_ridge_trigger,-0.001514377115762175
MSFT,1900-01-01 13:54:00,SELL,30.42,30.43,0.00999999999999801,13:54:31.294,1,global_ridge_trigger,-0.0015415763223407403
MSFT,1900-01-01 13:55:00,SELL,30.43,30.44,0.010000000000001563,13:55:18.856,1,global_ridge_trigger,-0.0015202067233853062
MSFT,1900-01-01 13:56:00,SELL,30.44,30.46,0.019999999999999574,13:56:52.522,1,global_ridge_trigger,-0.0015459924574066503
MSFT,1900-01-01 13:57:00,SELL,30.46,30.45,-0.010000000000001563,13:57:49.029,1,global_ridge_trigger,-0.001941102403994574
MSFT,1900-01-01 13:58:00,SELL,30.45,30.43,-0.019999999999999574,13:58:58.557,1,global_ridge_trigger,-0.0015181693112952671
MSFT,1900-01-01 13:59:00,SELL,30.44,30.43,-0.010000000000001563,13:59:54.840,1,global_ridge_trigger,-0.0015962263900288626
